Name,display_name,genre,title,ruler,date,provenience,line_count,word_count,Personal_Names,aproximate_breaks,number_of_dates,number_of_eponyms,places_of_dates_in_text,Break_ratio,Fragmentary,Line_ratio,Word_ratio,Relative_Path
P335575,SAA 06 025,Legal Transaction,The Governor of Parsua Borrows 50 Cavalrymen (717-I),Sargon II,717/01/00,Nineveh,16,56,2,30,2,1,"['r 1', -1, -1]",0.06666666666666667,1.8666666666666667,0.125,0.03571428571428571,jsons_unzipped/saao/saa06/corpusjson/P335575.json
P335593,SAA 06 079,Legal Transaction,Bahianu Loans 12 Homers of Barley,Sennacherib,704-681,Nineveh,9,31,5,11,0,0,,0.45454545454545453,2.8181818181818183,0.5555555555555556,0.16129032258064516,jsons_unzipped/saao/saa06/corpusjson/P335593.json
P335597,SAA 06 054,Legal Transaction,Šumma-ilani Buys 5 Slaves,Sennacherib,704-681,Nineveh,10,58,2,33,0,0,,0.06060606060606061,1.7575757575757576,0.2,0.034482758620689655,jsons_unzipped/saao/saa06/corpusjson/P335597.json
P335646,SAA 06 080,Legal Transaction,Bahianu Loans 6 Shekels of Silver,Sennacherib,704-681,Nineveh,4,14,3,4,0,0,,0.75,3.5,0.75,0.21428571428571427,jsons_unzipped/saao/saa06/corpusjson/P335646.json
P335650,SAA 06 231,Legal Transaction,(no title),Esarhaddon,680-669,Nineveh,5,19,3,6,0,0,,0.5,3.1666666666666665,0.6,0.15789473684210525,jsons_unzipped/saao/saa06/corpusjson/P335650.json
P335651,SAA 06 242,Legal Transaction,Duplicate of the Previous Text (674-VII-14),Esarhaddon,674/07/14,Nineveh,6,23,3,6,1,0,"[""o 4'""]",0.5,3.8333333333333335,0.5,0.13043478260869565,jsons_unzipped/saao/saa06/corpusjson/P335651.json
P335652,SAA 06 312,Legal Transaction,Remanni-Adad Buys 5 Servants (666-IV-20),Ashurbanipal,666/04/20,Nineveh,33,124,13,42,1,1,"['r 17', 'r 18']",0.30952380952380953,2.9523809523809526,0.3939393939393939,0.10483870967741936,jsons_unzipped/saao/saa06/corpusjson/P335652.json
P335653,SAA 06 251,Legal Transaction,"Šadditu, Sister of Esarhaddon, Buys Land",Esarhaddon,680-669,Nineveh,30,198,5,88,0,0,,0.056818181818181816,2.25,0.16666666666666666,0.025252525252525252,jsons_unzipped/saao/saa06/corpusjson/P335653.json
P335934,SAA 06 105,Legal Transaction,Aplaya Buys an Estate of 30 Hectares (690-XII-9),Sennacherib,690/12/09,Nineveh,27,123,21,37,1,1,"['r.e. 11', 'r.e. 12']",0.5675675675675675,3.324324324324324,0.7777777777777778,0.17073170731707318,jsons_unzipped/saao/saa06/corpusjson/P335934.json
P335935,SAA 06 328,Legal Transaction,Remanni-Adad Buys a House in Nemed-Ištar (663?),Ashurbanipal,663,Nineveh,35,175,13,49,1,1,[-1],0.2653061224489796,3.5714285714285716,0.37142857142857144,0.07428571428571429,jsons_unzipped/saao/saa06/corpusjson/P335935.json
P335936,SAA 06 268,Legal Transaction,Pledge of a Field (679-X-1),Esarhaddon,679/10/01,Nineveh,19,65,14,11,1,1,"['r 10', 'r 10']",1.2727272727272727,5.909090909090909,0.7368421052631579,0.2153846153846154,jsons_unzipped/saao/saa06/corpusjson/P335936.json
P335937,SAA 06 308,Legal Transaction,Remanni-Adad Buys [...] (668?),Ashurbanipal,668,Nineveh,25,120,9,46,0,0,,0.1956521739130435,2.608695652173913,0.36,0.075,jsons_unzipped/saao/saa06/corpusjson/P335937.json
P335938,SAA 06 023,Legal Transaction,A Eunuch Buys Land in Meze (727-X-7),Tiglath-pileser III,727/10/07,Nineveh,28,88,12,0,1,1,"['r 9', 'r 10']",0.0,0.0,0.42857142857142855,0.13636363636363635,jsons_unzipped/saao/saa06/corpusjson/P335938.json
P335939,SAA 06 219,Legal Transaction,Mannu-ki-Arbail Buys a Servant,Esarhaddon,680-669,Nineveh,28,109,5,15,0,0,,0.3333333333333333,7.266666666666667,0.17857142857142858,0.045871559633027525,jsons_unzipped/saao/saa06/corpusjson/P335939.json
P335940,SAA 06 229,Legal Transaction,Silim-Aššur Buys Three Servants (675),Esarhaddon,675,Nineveh,30,82,14,10,1,1,[-1],1.4,8.2,0.4666666666666667,0.17073170731707318,jsons_unzipped/saao/saa06/corpusjson/P335940.json
P335941,SAA 06 062,Legal Transaction,Bahianu Loans 4 Homers of Barley (696-V-18),Sennacherib,696/05/18,Nineveh,7,14,3,0,1,1,"['r 1', -1]",0.0,0.0,0.42857142857142855,0.21428571428571427,jsons_unzipped/saao/saa06/corpusjson/P335941.json
P335945,SAA 06 094,Legal Transaction,The Governess of the Central City Harem [Releases] 31 People,Sennacherib,704-681,Nineveh,17,114,11,66,0,0,,0.16666666666666666,1.7272727272727273,0.6470588235294118,0.09649122807017543,jsons_unzipped/saao/saa06/corpusjson/P335945.json
P335946,SAA 06 028,Legal Transaction,Purchase of Land (710-I-28),Sargon II,710/01/28,Nineveh,20,110,9,46,1,1,"[""r 8'"", ""r 8'""]",0.1956521739130435,2.391304347826087,0.45,0.08181818181818182,jsons_unzipped/saao/saa06/corpusjson/P335946.json
P335949,SAA 06 119,Legal Transaction,Nabu-šarru-uṣur Buys 5 Hectares of Land (699-V-10),Sennacherib,699/05/10,Nineveh,42,176,30,20,1,1,"['r 19', 'r 20']",1.5,8.8,0.7142857142857143,0.17045454545454544,jsons_unzipped/saao/saa06/corpusjson/P335949.json
P335952,SAA 06 174,Legal Transaction,Purchase of a Slave (685-XII-20),Sennacherib,685/12/20,Nineveh,30,105,12,15,1,1,"['e. 1', 'e. 1']",0.8,7.0,0.4,0.11428571428571428,jsons_unzipped/saao/saa06/corpusjson/P335952.json
P335957,SAA 06 022,Legal Transaction,Muaddi Buys 12 Hectares of Land (729-X),Tiglath-pileser III,729/10/00,Nineveh,25,108,16,21,1,1,"[""r 11'"", -1]",0.7619047619047619,5.142857142857143,0.64,0.14814814814814814,jsons_unzipped/saao/saa06/corpusjson/P335957.json
P335958,SAA 06 137,Legal Transaction,A Copper Loan with a Pledge of Land (693),Sennacherib,693,Nineveh,11,66,9,9,1,1,[-1],1.0,7.333333333333333,0.8181818181818182,0.13636363636363635,jsons_unzipped/saao/saa06/corpusjson/P335958.json
P335959,SAA 06 125,Legal Transaction,Purchase of Two Estates (698),Sennacherib,698,Nineveh,35,106,13,24,1,1,['r.e. 16'],0.5416666666666666,4.416666666666667,0.37142857142857144,0.12264150943396226,jsons_unzipped/saao/saa06/corpusjson/P335959.json
P335960,SAA 06 115,Legal Transaction,Purchase of Land (702),Sennacherib,702,Nineveh,13,62,5,11,1,1,"[""r 5'""]",0.45454545454545453,5.636363636363637,0.38461538461538464,0.08064516129032258,jsons_unzipped/saao/saa06/corpusjson/P335960.json
P335968,SAA 06 247,Legal Transaction,Note of a Mule Owed to the Governess of the Kilizi Harem (679-VIII),Esarhaddon,679/08/00,Nineveh,18,69,12,25,1,1,"['o 6', 'o 6']",0.48,2.76,0.6666666666666666,0.17391304347826086,jsons_unzipped/saao/saa06/corpusjson/P335968.json
P335969,SAA 06 338,Legal Transaction,Remanni-Adad Buys an Estate,Ashurbanipal,ca. 668-660,Nineveh,27,151,14,63,0,0,,0.2222222222222222,2.3968253968253967,0.5185185185185185,0.09271523178807947,jsons_unzipped/saao/saa06/corpusjson/P335969.json
P335970,SAA 06 170,Legal Transaction,Note of Copper Owed to Kur-ila’i (685-II-16),Sennacherib,685/02/16,Nineveh,11,23,7,0,1,1,"['o 5', 'o 6']",0.0,0.0,0.6363636363636364,0.30434782608695654,jsons_unzipped/saao/saa06/corpusjson/P335970.json
P335971,SAA 06 171,Legal Transaction,Envelope of the Preceding Text (685-II-16),Sennacherib,685/02/16,Nineveh,9,19,6,3,1,1,"[""o 2'"", 'o 3']",2.0,6.333333333333333,0.6666666666666666,0.3157894736842105,jsons_unzipped/saao/saa06/corpusjson/P335971.json
P335974,SAA 06 257,Legal Transaction,A Servant of a Prince Buys a Slave (680-I-10),Esarhaddon,680/01/10,Nineveh,40,154,18,16,1,1,"['r 16', 'r 17']",1.125,9.625,0.45,0.11688311688311688,jsons_unzipped/saao/saa06/corpusjson/P335974.json
P335976,SAA 06 275,Legal Transaction,Aššur-iddina Buys Several Estates (675-III-1),Esarhaddon,675/03/01,Nineveh,58,285,23,73,1,1,"['e. 2', 'e. 3']",0.3150684931506849,3.904109589041096,0.39655172413793105,0.08070175438596491,jsons_unzipped/saao/saa06/corpusjson/P335976.json
P335980,SAA 06 129,Legal Transaction,"Purchase of a House, Garden and People (696)",Sennacherib,696,Nineveh,8,24,1,5,1,1,[-1],0.2,4.8,0.125,0.041666666666666664,jsons_unzipped/saao/saa06/corpusjson/P335980.json
P335992,SAA 06 069,Legal Transaction,Bahianu Loans 10 Homers of Barley (688-X-6),Sennacherib,688/10/06,Nineveh,13,30,5,4,1,1,['r 4'],1.25,7.5,0.38461538461538464,0.16666666666666666,jsons_unzipped/saao/saa06/corpusjson/P335992.json
P336003,SAA 06 207,Legal Transaction,Mannu-ki-Arbail Purchases Land (678-II-21),Esarhaddon,678/02/21,Nineveh,22,75,3,33,1,1,"['e. 1', 'e. 1']",0.09090909090909091,2.272727272727273,0.13636363636363635,0.04,jsons_unzipped/saao/saa06/corpusjson/P336003.json
P336009,SAA 06 029,Legal Transaction,5 Men Borrow Money against Land from Madayu (710-X-17),Sargon II,710/10/17,Nineveh,19,47,11,0,1,1,"['r.e. 7', 'r.e. 8']",0.0,0.0,0.5789473684210527,0.23404255319148937,jsons_unzipped/saao/saa06/corpusjson/P336009.json
P336012,SAA 06 018,Legal Transaction,(no title) (739-XII-19),Tiglath-pileser III,739/12/19,Nineveh,13,57,5,28,1,1,"[""r 6'"", ""r 6'""]",0.17857142857142858,2.0357142857142856,0.38461538461538464,0.08771929824561403,jsons_unzipped/saao/saa06/corpusjson/P336012.json
P336188,SAA 06 133,Legal Transaction,Court Decision Concerning a Theft (694-I-24),Sennacherib,694/01/24,Nineveh,31,169,18,60,1,1,"['e. 3', -1]",0.3,2.816666666666667,0.5806451612903226,0.10650887573964497,jsons_unzipped/saao/saa06/corpusjson/P336188.json
P336192,SAA 06 194,Legal Transaction,Purchase of Land (681-II-13),Sennacherib,681/02/13,Nineveh,33,124,9,52,1,1,"['e. 2', 'e. 2']",0.17307692307692307,2.3846153846153846,0.2727272727272727,0.07258064516129033,jsons_unzipped/saao/saa06/corpusjson/P336192.json
P336198,SAA 06 114,Legal Transaction,Fragment of a Sales Document (702),Sennacherib,702,Nineveh,10,62,2,37,1,1,"[""r 2'""]",0.05405405405405406,1.6756756756756757,0.2,0.03225806451612903,jsons_unzipped/saao/saa06/corpusjson/P336198.json
P336199,SAA 06 147,Legal Transaction,(no title) (690-I-14),Sennacherib,690/01/14,Nineveh,17,101,11,59,1,1,"[""r 7'"", ""r 7'""]",0.1864406779661017,1.7118644067796611,0.6470588235294118,0.10891089108910891,jsons_unzipped/saao/saa06/corpusjson/P336199.json
P336200,SAA 06 148,Legal Transaction,Fragment of a Slave Sale (690-III-2),Sennacherib,690/03/02,Nineveh,9,29,5,5,1,1,"[""r 3'"", ""r 4'""]",1.0,5.8,0.5555555555555556,0.1724137931034483,jsons_unzipped/saao/saa06/corpusjson/P336200.json
P336637,SAA 06 322,Legal Transaction,Remanni-Adad Buys Land and [...],Ashurbanipal,ca. 668-660,Nineveh,9,57,2,40,0,0,,0.05,1.425,0.2222222222222222,0.03508771929824561,jsons_unzipped/saao/saa06/corpusjson/P336637.json
P337149,SAA 06 031,Legal Transaction,"Nabu-kabti-ahhešu, Scribe of Sargon, Buys Land (709-VIII-13)",Sargon II,709/08/13,Nineveh,65,483,56,69,1,1,"['r 27', 'r 27']",0.8115942028985508,7.0,0.8615384615384616,0.11594202898550725,jsons_unzipped/saao/saa06/corpusjson/P337149.json
P393825,SAA 06 072,Legal Transaction,A Barley Loan Paid Back to Bahianu (685-VII),Sennacherib,685/07/00,Nineveh,11,20,5,0,1,1,"['r 3', -1]",0.0,0.0,0.45454545454545453,0.25,jsons_unzipped/saao/saa06/corpusjson/P393825.json
P240273,SAA 07 002,Administrative Record,List of Experts,Esarhaddon or Ashurbanipal,ca. 674-650,Nineveh,9,16,6,0,0,0,,0.0,0.0,0.6666666666666666,0.375,jsons_unzipped/saao/saa07/corpusjson/P240273.json
P335549,SAA 07 094,Administrative Record,"Textile Label, Reign of Esarhaddon",Esarhaddon,681/09/00,Nineveh,7,23,1,3,1,1,"[-1, -1]",0.3333333333333333,7.666666666666667,0.14285714285714285,0.043478260869565216,jsons_unzipped/saao/saa07/corpusjson/P335549.json
P335558,SAA 07 079,Administrative Record,"Record of Gold Items, Reign of Sargon",Sargon II,ca. 710-705,Nineveh,23,151,4,53,2,1,"['o 4', 'o 5', ""r 3'""]",0.07547169811320754,2.849056603773585,0.17391304347826086,0.026490066225165563,jsons_unzipped/saao/saa07/corpusjson/P335558.json
P335562,SAA 07 112,Administrative Record,Memorandum re Clothing,Esarhaddon or Ashurbanipal,ca. 674-650,Nineveh,26,77,5,21,0,0,,0.23809523809523808,3.6666666666666665,0.19230769230769232,0.06493506493506493,jsons_unzipped/saao/saa07/corpusjson/P335562.json
P335563,SAA 07 101,Administrative Record,Textile Label,Esarhaddon or Ashurbanipal,ca. 674-650,Nineveh,8,42,0,28,0,0,,0.0,1.5,0.0,0.0,jsons_unzipped/saao/saa07/corpusjson/P335563.json
P335564,SAA 07 098,Administrative Record,Textile Label,Esarhaddon or Ashurbanipal,ca. 674-650,Nineveh,14,127,0,75,0,0,,0.0,1.6933333333333334,0.0,0.0,jsons_unzipped/saao/saa07/corpusjson/P335564.json
P335565,SAA 07 102,Administrative Record,Textile Label,Esarhaddon or Ashurbanipal,ca. 674-650,Nineveh,8,42,0,27,0,0,,0.0,1.5555555555555556,0.0,0.0,jsons_unzipped/saao/saa07/corpusjson/P335565.json
P335566,SAA 07 095,Administrative Record,Textile Label,Esarhaddon or Ashurbanipal,ca. 674-650,Nineveh,9,43,0,15,0,0,,0.0,2.8666666666666667,0.0,0.0,jsons_unzipped/saao/saa07/corpusjson/P335566.json
P335567,SAA 07 100,Administrative Record,Textile Label,Esarhaddon or Ashurbanipal,ca. 674-650,Nineveh,7,46,0,28,0,0,,0.0,1.6428571428571428,0.0,0.0,jsons_unzipped/saao/saa07/corpusjson/P335567.json
P335568,SAA 07 043,Administrative Record,Memorandum re Prefects’ Silver Payments,Esarhaddon or Ashurbanipal,ca. 674-650,Nineveh,18,95,1,42,0,0,,0.023809523809523808,2.261904761904762,0.05555555555555555,0.010526315789473684,jsons_unzipped/saao/saa07/corpusjson/P335568.json
P335569,SAA 07 071,Administrative Record,Record of Silver,Ashurbanipal,ca. 668-648,Nineveh,7,38,0,16,0,0,,0.0,2.375,0.0,0.0,jsons_unzipped/saao/saa07/corpusjson/P335569.json
P335570,SAA 07 074,Administrative Record,Fragment of Precious Metal Record,Ashurbanipal,ca. 668-648,Nineveh,7,43,0,15,0,0,,0.0,2.8666666666666667,0.0,0.0,jsons_unzipped/saao/saa07/corpusjson/P335570.json
P335571,SAA 07 076,Administrative Record,Note of Amounts of Metal,Ashurbanipal,ca. 668-648,Nineveh,4,28,0,6,0,0,,0.0,4.666666666666667,0.0,0.0,jsons_unzipped/saao/saa07/corpusjson/P335571.json
P335573,SAA 07 131,Administrative Record,Various Foods from Officials,Esarhaddon,ca. 672-669,Nineveh,13,49,3,25,0,0,,0.12,1.96,0.23076923076923078,0.061224489795918366,jsons_unzipped/saao/saa07/corpusjson/P335573.json
P335582,SAA 07 093,Administrative Record,"Textile Label, Reign of Assurbanipal",Ashurbanipal,658/02/02,Nineveh,8,22,3,0,1,1,"['r 2', -1]",0.0,0.0,0.375,0.13636363636363635,jsons_unzipped/saao/saa07/corpusjson/P335582.json
P335585,SAA 07 099,Administrative Record,Textile Label,Esarhaddon or Ashurbanipal,ca. 674-650,Nineveh,5,38,0,24,0,0,,0.0,1.5833333333333333,0.0,0.0,jsons_unzipped/saao/saa07/corpusjson/P335585.json
P335620,SAA 07 142,Administrative Record,Bread and Beer to Various Personnel,Esarhaddon or Ashurbanipal,ca. 674-650,Nineveh,16,80,0,32,0,0,,0.0,2.5,0.0,0.0,jsons_unzipped/saao/saa07/corpusjson/P335620.json
P335621,SAA 07 127,Administrative Record,Various Gifts to Urarṭian Envoys,Esarhaddon or Ashurbanipal,ca. 674-650,Nineveh,16,62,0,23,1,0,['r 1'],0.0,2.6956521739130435,0.0,0.0,jsons_unzipped/saao/saa07/corpusjson/P335621.json
P335622,SAA 07 206,Administrative Record,Aššur Temple Offerings,Esarhaddon or Ashurbanipal,ca. 674-650,Nineveh,19,75,0,1,0,0,,0.0,75.0,0.0,0.0,jsons_unzipped/saao/saa07/corpusjson/P335622.json
P335626,SAA 07 077,Administrative Record,Note of Gold Blades,Ashurbanipal,ca. 668-648,Nineveh,5,18,2,1,0,0,,2.0,18.0,0.4,0.1111111111111111,jsons_unzipped/saao/saa07/corpusjson/P335626.json
P335630,SAA 07 013,Administrative Record,List of “Architects” and Scribes,Esarhaddon or Ashurbanipal,ca. 674-650,Nineveh,15,19,10,1,0,0,,10.0,19.0,0.6666666666666666,0.5263157894736842,jsons_unzipped/saao/saa07/corpusjson/P335630.json
P335631,SAA 07 014,Administrative Record,List of Various Craftsmen,Esarhaddon or Ashurbanipal,ca. 674-650,Nineveh,14,40,6,16,0,0,,0.375,2.5,0.42857142857142855,0.15,jsons_unzipped/saao/saa07/corpusjson/P335631.json
P335658,SAA 07 042,Administrative Record,Note of Silver Amounts,Esarhaddon or Ashurbanipal,ca. 674-650,Nineveh,16,97,8,39,0,0,,0.20512820512820512,2.4871794871794872,0.5,0.08247422680412371,jsons_unzipped/saao/saa07/corpusjson/P335658.json
P335659,SAA 07 028,Administrative Record,List of Debts in Si’imme Province,Esarhaddon or Ashurbanipal,ca. 674-650,Nineveh,45,199,9,97,0,0,,0.09278350515463918,2.051546391752577,0.2,0.04522613065326633,jsons_unzipped/saao/saa07/corpusjson/P335659.json
P335660,SAA 07 030,Administrative Record,List of Various Debts,Esarhaddon or Ashurbanipal,ca. 674-650,Nineveh,90,547,18,289,0,0,,0.06228373702422145,1.8927335640138407,0.2,0.03290676416819013,jsons_unzipped/saao/saa07/corpusjson/P335660.json
P335661,SAA 07 031,Administrative Record,Probable List of Debts,Esarhaddon or Ashurbanipal,ca. 674-650,Nineveh,17,113,3,64,0,0,,0.046875,1.765625,0.17647058823529413,0.02654867256637168,jsons_unzipped/saao/saa07/corpusjson/P335661.json
P335662,SAA 07 106,Administrative Record,Textile Label,Esarhaddon or Ashurbanipal,ca. 674-650,Nineveh,20,161,0,118,0,0,,0.0,1.3644067796610169,0.0,0.0,jsons_unzipped/saao/saa07/corpusjson/P335662.json
P335663,SAA 07 061,Administrative Record,"Record of Precious Items, Reign of Assurbanipal",Ashurbanipal,ca. 668-648,Nineveh,10,69,1,54,1,1,"[-1, -1]",0.018518518518518517,1.2777777777777777,0.1,0.014492753623188406,jsons_unzipped/saao/saa07/corpusjson/P335663.json
P335664,SAA 07 063,Administrative Record,Record of Precious Items,Ashurbanipal,ca. 668-648,Nineveh,54,295,0,140,0,0,,0.0,2.107142857142857,0.0,0.0,jsons_unzipped/saao/saa07/corpusjson/P335664.json
P335665,SAA 07 036,Administrative Record,Possible List of Debts,Esarhaddon or Ashurbanipal,ca. 674-650,Nineveh,5,38,0,29,1,1,[-1],0.0,1.3103448275862069,0.0,0.0,jsons_unzipped/saao/saa07/corpusjson/P335665.json
P335666,SAA 07 039,Administrative Record,Possible List of Debts,Esarhaddon or Ashurbanipal,ca. 674-650,Nineveh,12,77,1,52,0,0,,0.019230769230769232,1.4807692307692308,0.08333333333333333,0.012987012987012988,jsons_unzipped/saao/saa07/corpusjson/P335666.json
P335667,SAA 07 075,Administrative Record,Record of Precious Metals,Ashurbanipal,ca. 668-648,Nineveh,54,371,2,192,0,0,,0.010416666666666666,1.9322916666666667,0.037037037037037035,0.005390835579514825,jsons_unzipped/saao/saa07/corpusjson/P335667.json
P335671,SAA 07 024,Administrative Record,"Survey of Female Singers, etc.",Esarhaddon or Ashurbanipal,ca. 674-650,Nineveh,38,144,2,48,0,0,,0.041666666666666664,3.0,0.05263157894736842,0.013888888888888888,jsons_unzipped/saao/saa07/corpusjson/P335671.json
P335672,SAA 07 026,Administrative Record,Survey of Female Personnel,Esarhaddon or Ashurbanipal,ca. 674-650,Nineveh,9,28,3,8,0,0,,0.375,3.5,0.3333333333333333,0.10714285714285714,jsons_unzipped/saao/saa07/corpusjson/P335672.json
P335676,SAA 07 018,Administrative Record,List of People of Various Professions,Esarhaddon or Ashurbanipal,ca. 674-650,Nineveh,21,52,6,20,0,0,,0.3,2.6,0.2857142857142857,0.11538461538461539,jsons_unzipped/saao/saa07/corpusjson/P335676.json
P335677,SAA 07 007,Administrative Record,List of Officials at Court,Esarhaddon or Ashurbanipal,ca. 674-650,Nineveh,26,113,1,65,0,0,,0.015384615384615385,1.7384615384615385,0.038461538461538464,0.008849557522123894,jsons_unzipped/saao/saa07/corpusjson/P335677.json
P335678,SAA 07 150,Administrative Record,Accounts from Ceremonial Banquet,Esarhaddon,ca. 672-669,Nineveh,46,199,2,88,0,0,,0.022727272727272728,2.2613636363636362,0.043478260869565216,0.010050251256281407,jsons_unzipped/saao/saa07/corpusjson/P335678.json
P335679,SAA 07 021,Administrative Record,Survey of Palace Officials,Esarhaddon or Ashurbanipal,ca. 674-650,Nineveh,18,50,2,17,0,0,,0.11764705882352941,2.9411764705882355,0.1111111111111111,0.04,jsons_unzipped/saao/saa07/corpusjson/P335679.json
P335680,SAA 07 022,Administrative Record,Partial duplicate of No. 21,Esarhaddon or Ashurbanipal,ca. 674-650,Nineveh,11,25,0,1,0,0,,0.0,25.0,0.0,0.0,jsons_unzipped/saao/saa07/corpusjson/P335680.json
P335681,SAA 07 157,Administrative Record,Account of Food and Drink Distribution,Esarhaddon,ca. 672-669,Nineveh,50,546,10,180,0,0,,0.05555555555555555,3.033333333333333,0.2,0.018315018315018316,jsons_unzipped/saao/saa07/corpusjson/P335681.json
P335682,SAA 07 008,Administrative Record,List of Lodgings for Officials,Esarhaddon or Ashurbanipal,ca. 674-650,Nineveh,8,30,2,13,0,0,,0.15384615384615385,2.3076923076923075,0.25,0.06666666666666667,jsons_unzipped/saao/saa07/corpusjson/P335682.json
P335683,SAA 07 006,Administrative Record,List of Officials at Court,Esarhaddon or Ashurbanipal,ca. 674-650,Nineveh,40,169,19,99,0,0,,0.1919191919191919,1.707070707070707,0.475,0.11242603550295859,jsons_unzipped/saao/saa07/corpusjson/P335683.json
P335684,SAA 07 011,Administrative Record,List of Lodgings for Officials,Esarhaddon or Ashurbanipal,ca. 674-650,Nineveh,15,78,6,54,0,0,,0.1111111111111111,1.4444444444444444,0.4,0.07692307692307693,jsons_unzipped/saao/saa07/corpusjson/P335684.json
P335687,SAA 07 156,Administrative Record,Account of Banquet(?),Esarhaddon,ca. 672-669,Nineveh,12,78,8,55,0,0,,0.14545454545454545,1.4181818181818182,0.6666666666666666,0.10256410256410256,jsons_unzipped/saao/saa07/corpusjson/P335687.json
